activity_person,torso,score
5_6,5.2757,0.074999999999999997
5_6,5.3784,0.20000000000000001
5_6,6.9563,0.47499999999999998
5_6,8.4468,0.29999999999999999
5_6,8.894,0.074999999999999997
5_6,8.7593,0.375
5_6,8.7443,0.17499999999999999
5_6,9.0279,0.14999999999999999
5_6,8.5806,0.14999999999999999
5_6,8.9157,0.0
5_6,9.1508,0.0
5_6,9.1872,0.0
5_6,10.916,0.59999999999999998
5_6,13.103,0.10000000000000001
5_6,13.177,0.59999999999999998
5_6,11.102,0.050000000000000003
5_6,9.3906,0.27500000000000002
5_6,9.6198,0.025000000000000001
5_6,9.9589,0.14999999999999999
5_6,9.9507,0.0
5_6,8.4863,0.17499999999999999
5_6,7.2445,0.050000000000000003
5_6,6.5875,0.050000000000000003
5_6,6.0059,0.375
5_6,7.0401,0.27500000000000002
5_6,7.8434,0.47499999999999998
5_6,8.0521,0.0
5_6,8.3711,0.0
5_6,8.2075,0.0
5_6,8.4107,0.0
5_6,8.3146,0.0
5_6,8.402,0.0
5_6,8.8483,0.0
5_6,9.1534,0.074999999999999997
5_6,9.639,0.0
5_6,9.5445,0.025000000000000001
5_6,9.9236,0.025000000000000001
5_6,11.416,0.10000000000000001
5_6,13.461,0.025000000000000001
5_6,12.64,0.025000000000000001
5_6,10.223,0.25
5_6,9.7443,0.025000000000000001
5_6,9.8338,0.0
5_6,9.9411,0.025000000000000001
5_6,9.0482,0.074999999999999997
5_6,7.8496,0.0
5_6,7.2752,0.0
5_6,6.9826,0.025000000000000001
5_6,6.4812,0.57499999999999996
5_6,6.4359,0.69999999999999996
5_6,6.8979,0.0
5_6,7.539,0.14999999999999999
5_6,8.2326,0.025000000000000001
5_6,8.5306,0.074999999999999997
5_6,8.9693,0.0
5_6,9.2744,0.074999999999999997
5_6,9.5059,0.050000000000000003
5_6,9.6655,0.025000000000000001
5_6,9.2851,0.0
5_6,10.41,0.10000000000000001
5_6,13.071,0.14999999999999999
5_6,13.296,0.17499999999999999
5_6,11.242,0.050000000000000003
5_6,9.5761,0.050000000000000003
5_6,9.5788,0.0
5_6,9.9778,0.0
5_6,9.7212,0.0
5_6,8.5271,0.050000000000000003
5_6,7.6098,0.025000000000000001
5_6,7.2453,0.0
5_6,6.6049,0.125
5_6,6.304,0.10000000000000001
5_6,7.0184,0.125
5_6,8.2311,0.5
5_6,8.6266,0.0
5_6,8.1493,0.0
5_6,8.1946,0.0
5_6,8.0171,0.0
5_6,8.2548,0.0
5_6,9.4027,0.27500000000000002
5_6,9.9384,0.074999999999999997
5_6,10.134,0.0
5_6,12.655,0.050000000000000003
5_6,13.995,0.074999999999999997
5_6,12.91,0.0
5_6,10.672,0.125
5_6,9.9248,0.0
5_6,9.7189,0.0
5_6,9.7041,0.0
5_6,8.8599,0.125
5_6,7.2127,0.875
5_6,6.7422,0.0
5_6,7.008,0.050000000000000003
5_6,6.6811,0.34999999999999998
5_6,6.7497,0.0
5_6,7.1373,0.025000000000000001
5_6,0.0,1.0
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,7.8681,0.025000000000000001
5_6,8.6132,0.0
5_6,8.6275,0.025000000000000001
5_6,8.6559,0.025000000000000001
5_6,8.9826,0.125
5_6,9.0365,0.050000000000000003
5_6,9.3292,0.0
5_6,9.7467,0.0
5_6,10.291,0.025000000000000001
5_6,12.0,0.20000000000000001
5_6,12.896,0.0
5_6,12.7,0.125
5_6,10.706,0.074999999999999997
5_6,9.1353,0.025000000000000001
5_6,9.4331,0.0
5_6,9.9619,0.050000000000000003
5_6,9.7661,0.025000000000000001
5_6,8.6932,0.0
5_6,8.0603,0.27500000000000002
5_6,7.6172,0.375
5_6,7.1247,0.0
5_6,6.9891,0.0
5_6,6.9884,0.0
5_6,7.6062,0.0
5_6,8.0757,0.025000000000000001
5_6,8.0825,0.10000000000000001
5_6,8.075,0.0
5_6,8.113,0.025000000000000001
5_6,8.6561,0.050000000000000003
5_6,9.4829,0.17499999999999999
5_6,9.8633,0.10000000000000001
5_6,10.476,0.29999999999999999
5_6,12.458,0.10000000000000001
5_6,13.381,0.20000000000000001
5_6,10.881,0.025000000000000001
5_6,9.7154,0.025000000000000001
5_6,10.116,0.0
5_6,10.487,0.0
5_6,9.8838,0.074999999999999997
5_6,8.672,0.074999999999999997
5_6,7.5574,0.025000000000000001
5_6,6.7089,0.025000000000000001
5_6,5.6114,0.52500000000000002
5_6,6.1419,0.10000000000000001
5_6,7.0183,0.050000000000000003
5_6,7.5827,0.025000000000000001
5_6,8.3895,0.0
5_6,8.9271,0.10000000000000001
5_6,8.9718,0.050000000000000003
5_6,8.74,0.074999999999999997
5_6,8.8884,0.0
5_6,8.9861,0.65000000000000002
5_6,9.6118,0.0
5_6,10.359,0.17499999999999999
5_6,12.16,0.14999999999999999
5_6,12.551,0.10000000000000001
5_6,11.554,0.14999999999999999
5_6,11.362,0.75
5_6,10.231,0.125
5_6,9.5297,0.0
5_6,9.4099,0.050000000000000003
5_6,8.7977,0.074999999999999997
5_6,7.9147,0.42499999999999999
5_6,7.2571,0.125
5_6,7.1361,0.0
5_6,6.4085,0.050000000000000003
5_6,6.8622,0.074999999999999997
5_6,7.6579,0.050000000000000003
5_6,8.3287,0.125
5_6,8.4485,0.25
5_6,8.2551,0.0
5_6,8.0767,0.25
5_6,8.3814,0.050000000000000003
5_6,8.8199,0.025000000000000001
5_6,9.4302,0.050000000000000003
5_6,10.239,0.050000000000000003
5_6,10.949,0.27500000000000002
5_6,12.086,0.0
5_6,13.424,0.050000000000000003
5_6,12.55,0.025000000000000001
5_6,10.475,0.0
5_6,9.236,0.025000000000000001
5_6,9.217,0.0
5_6,9.1852,0.025000000000000001
5_6,8.8366,0.074999999999999997
5_6,8.0767,0.050000000000000003
5_6,7.5557,0.025000000000000001
5_6,7.3616,0.074999999999999997
5_6,7.4957,0.0
5_6,7.4923,0.074999999999999997
5_6,7.5524,0.074999999999999997
5_6,7.9402,0.025000000000000001
5_6,8.3215,0.22500000000000001
5_6,8.4918,0.074999999999999997
5_6,8.2976,0.0
5_6,9.0062,0.25
5_6,9.2455,0.025000000000000001
5_6,10.027,0.050000000000000003
5_6,9.5656,0.025000000000000001
5_6,9.5194,0.050000000000000003
5_6,0.0,1.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,11.444,0.125
5_6,14.353,0.125
5_6,13.503,0.074999999999999997
5_6,10.781,0.34999999999999998
5_6,9.2315,0.074999999999999997
5_6,9.945,0.10000000000000001
5_6,10.733,0.125
5_6,10.048,0.20000000000000001
5_6,8.2599,0.074999999999999997
5_6,7.3026,0.0
5_6,6.496,0.025000000000000001
5_6,6.0193,0.25
5_6,6.3491,0.025000000000000001
5_6,7.1077,0.050000000000000003
5_6,7.7486,0.050000000000000003
5_6,7.9117,0.050000000000000003
5_6,7.971,0.20000000000000001
5_6,8.3741,0.0
5_6,8.6144,0.0
5_6,8.7929,0.125
5_6,9.0299,0.025000000000000001
5_6,9.6268,0.074999999999999997
5_6,9.9274,0.0
5_6,10.984,0.29999999999999999
5_6,13.272,0.074999999999999997
5_6,15.237,0.25
5_6,11.82,0.82499999999999996
5_6,9.1039,0.17499999999999999
5_6,9.4479,0.0
5_6,9.3115,0.074999999999999997
5_6,9.1354,0.0
5_6,8.5652,0.20000000000000001
5_6,7.6017,0.10000000000000001
5_6,4.5938,0.65000000000000002
5_6,3.972,0.40000000000000002
5_6,5.4828,0.10000000000000001
5_6,7.3221,0.65000000000000002
5_6,8.6427,0.025000000000000001
5_6,8.0469,0.0
5_6,8.1702,0.050000000000000003
5_6,7.893,0.0
5_6,8.0583,0.0
5_6,8.0463,0.074999999999999997
5_6,8.9115,0.17499999999999999
5_6,9.1507,0.0
5_6,10.73,0.57499999999999996
5_6,13.564,0.0
5_6,13.905,0.025000000000000001
5_6,11.689,0.0
5_6,10.03,0.14999999999999999
5_6,9.3002,0.074999999999999997
5_6,9.7678,0.050000000000000003
5_6,9.2899,0.0
5_6,8.5591,0.0
5_6,7.7224,0.10000000000000001
5_6,7.2611,0.0
5_6,6.8424,0.0
5_6,6.8981,0.0
5_6,6.7057,0.25
5_6,6.9427,0.0
5_6,7.6265,0.074999999999999997
5_6,8.1032,0.050000000000000003
5_6,8.4931,0.125
5_6,8.2853,0.0
5_6,8.4767,0.025000000000000001
5_6,9.2726,0.0
5_6,10.04,0.20000000000000001
5_6,11.074,0.025000000000000001
5_6,13.37,0.050000000000000003
5_6,14.349,0.025000000000000001
5_6,11.491,0.074999999999999997
5_6,10.22,0.050000000000000003
5_6,9.0871,0.10000000000000001
5_6,8.9245,0.050000000000000003
5_6,8.6414,0.10000000000000001
5_6,8.1812,0.0
5_6,7.3774,0.42499999999999999
5_6,6.2994,0.10000000000000001
5_6,6.4221,0.025000000000000001
5_6,6.3533,0.69999999999999996
5_6,7.0907,0.025000000000000001
5_6,7.8816,0.0
5_6,8.5312,0.0
5_6,8.6282,0.025000000000000001
5_6,8.8664,0.17499999999999999
5_6,8.941,0.0
5_6,9.1346,0.0
5_6,9.3445,0.0
5_6,9.4921,0.050000000000000003
5_6,9.9554,0.074999999999999997
5_6,12.648,0.90000000000000002
5_6,13.866,0.125
5_6,12.092,0.050000000000000003
5_6,10.363,0.14999999999999999
5_6,9.6559,0.074999999999999997
5_6,9.9308,0.0
5_6,9.3641,0.125
5_6,8.185,0.25
5_6,7.0956,0.0
5_6,7.1868,0.40000000000000002
5_6,0.0,1.0
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,7.1238,0.55000000000000004
5_6,7.1238,0.0
5_6,7.599,0.050000000000000003
5_6,8.3449,0.074999999999999997
5_6,8.7833,0.10000000000000001
5_6,8.27,0.20000000000000001
5_6,7.6355,0.125
5_6,7.6672,0.050000000000000003
5_6,8.7103,0.14999999999999999
5_6,9.9316,0.40000000000000002
5_6,10.922,0.074999999999999997
5_6,12.922,0.025000000000000001
5_6,14.532,0.20000000000000001
5_6,12.624,0.025000000000000001
5_6,10.491,0.125
5_6,9.7461,0.025000000000000001
5_6,9.4774,0.34999999999999998
5_6,9.6084,0.025000000000000001
5_6,9.6852,0.025000000000000001
5_6,8.7205,0.074999999999999997
5_6,7.4646,0.0
5_6,6.3549,0.14999999999999999
5_6,5.4272,0.47499999999999998
5_6,5.8262,0.10000000000000001
5_6,7.4183,0.42499999999999999
5_6,8.7018,0.10000000000000001
5_6,8.8948,0.050000000000000003
5_6,9.0576,0.050000000000000003
5_6,9.088,0.0
5_6,9.4902,0.0
5_6,9.7313,0.025000000000000001
5_6,9.4507,0.050000000000000003
5_6,10.762,0.050000000000000003
5_6,14.625,0.074999999999999997
5_6,12.972,0.074999999999999997
5_6,11.062,0.20000000000000001
5_6,9.8502,0.050000000000000003
5_6,9.6355,0.0
5_6,10.008,0.025000000000000001
5_6,9.6202,0.10000000000000001
5_6,8.5831,0.074999999999999997
5_6,7.977,0.45000000000000001
5_6,7.6996,0.22500000000000001
5_6,7.6175,0.0
5_6,7.5434,0.0
5_6,7.4923,0.0
5_6,7.6408,0.0
5_6,7.8558,0.025000000000000001
5_6,8.0475,0.20000000000000001
5_6,8.2699,0.0
5_6,8.329,0.050000000000000003
5_6,8.4418,0.0
5_6,8.181,0.0
5_6,8.2324,0.0
5_6,8.1216,0.0
5_6,8.591,0.0
5_6,11.171,0.80000000000000004
5_6,11.777,0.050000000000000003
5_6,10.776,0.52500000000000002
5_6,9.9237,0.050000000000000003
5_6,7.8474,0.074999999999999997
5_6,6.7415,0.10000000000000001
5_6,8.1919,0.90000000000000002
5_6,9.492,0.050000000000000003
5_6,9.7457,0.0
5_6,8.8504,0.025000000000000001
5_6,8.1358,0.125
5_6,7.8226,0.0
5_6,8.0746,0.050000000000000003
5_6,8.4473,0.0
5_6,8.8028,0.025000000000000001
5_6,8.8913,0.10000000000000001
5_6,8.9819,0.0
5_6,9.0878,0.050000000000000003
5_6,8.9404,0.050000000000000003
5_6,8.5388,0.10000000000000001
5_6,10.939,0.72499999999999998
5_6,11.219,0.375
5_6,10.324,0.050000000000000003
5_6,8.0981,0.32500000000000001
5_6,7.2779,0.025000000000000001
5_6,8.8995,0.97499999999999998
5_6,10.894,0.45000000000000001
5_6,10.192,0.050000000000000003
5_6,7.8733,0.074999999999999997
5_6,7.6884,0.69999999999999996
5_6,8.5386,0.074999999999999997
5_6,8.8516,0.025000000000000001
5_6,8.6718,0.0
5_6,8.0909,0.0
5_6,8.0165,0.32500000000000001
5_6,8.2716,0.025000000000000001
5_6,8.6291,0.0
5_6,8.7027,0.0
5_6,9.1487,0.25
5_6,9.3572,0.025000000000000001
5_6,11.165,0.47499999999999998
5_6,13.534,0.074999999999999997
5_6,13.358,0.074999999999999997
5_6,11.48,0.025000000000000001
5_6,0.0,1.0
5_6,0.0,0.025000000000000001
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,9.8949,0.050000000000000003
5_6,9.6939,0.0
5_6,10.434,0.10000000000000001
5_6,10.082,0.17499999999999999
5_6,8.3198,0.10000000000000001
5_6,6.4543,0.27500000000000002
5_6,6.9138,0.14999999999999999
5_6,6.7094,0.92500000000000004
5_6,7.1658,0.14999999999999999
5_6,7.4193,0.25
5_6,7.7484,0.025000000000000001
5_6,8.2399,0.22500000000000001
5_6,8.2712,0.42499999999999999
5_6,8.4256,0.14999999999999999
5_6,8.6558,0.0
5_6,8.9384,0.074999999999999997
5_6,9.3873,0.14999999999999999
5_6,9.4502,0.050000000000000003
5_6,10.086,0.025000000000000001
5_6,12.176,0.25
5_6,14.433,0.10000000000000001
5_6,12.046,0.025000000000000001
5_6,9.7976,0.0
5_6,9.6793,0.025000000000000001
5_6,10.257,0.0
5_6,10.084,0.0
5_6,8.9706,0.025000000000000001
5_6,7.4894,0.0
5_6,6.81,0.20000000000000001
5_6,7.0341,0.0
5_6,7.6049,0.0
5_6,7.8148,0.10000000000000001
5_6,8.2686,0.025000000000000001
5_6,8.1511,0.0
5_6,8.1237,0.0
5_6,8.2055,0.0
5_6,8.4511,0.0
5_6,8.6013,0.0
5_6,8.9221,0.050000000000000003
5_6,9.4869,0.0
5_6,10.18,0.0
5_6,11.066,0.47499999999999998
5_6,12.12,0.025000000000000001
5_6,12.642,0.52500000000000002
5_6,10.51,0.10000000000000001
5_6,10.032,0.025000000000000001
5_6,10.024,0.050000000000000003
5_6,10.866,0.050000000000000003
5_6,10.82,0.22500000000000001
5_6,9.7803,0.025000000000000001
5_6,7.9711,0.0
5_6,6.451,0.20000000000000001
5_6,6.3989,0.025000000000000001
5_6,6.53,0.025000000000000001
5_6,7.1549,0.0
5_6,7.6615,0.050000000000000003
5_6,8.1172,0.025000000000000001
5_6,8.6238,0.0
5_6,8.8091,0.025000000000000001
5_6,8.6963,0.050000000000000003
5_6,8.8306,0.074999999999999997
5_6,8.9722,0.025000000000000001
5_6,9.3161,0.0
5_6,9.8228,0.025000000000000001
5_6,13.209,0.52500000000000002
5_6,14.194,0.074999999999999997
5_6,12.379,0.074999999999999997
5_6,11.046,0.050000000000000003
5_6,9.9805,0.025000000000000001
5_6,9.5913,0.10000000000000001
5_6,9.7101,0.0
5_6,9.1271,0.0
5_6,8.2172,0.0
5_6,7.0757,0.050000000000000003
5_6,6.6493,0.025000000000000001
5_6,6.62,0.050000000000000003
5_6,7.216,0.050000000000000003
5_6,7.5425,0.050000000000000003
5_6,7.9735,0.025000000000000001
5_6,8.1742,0.025000000000000001
5_6,8.0774,0.0
5_6,8.0477,0.025000000000000001
5_6,8.5844,0.025000000000000001
5_6,9.2694,0.0
5_6,9.9244,0.074999999999999997
5_6,11.216,0.25
5_6,14.235,0.074999999999999997
5_6,14.34,0.0
5_6,11.358,0.025000000000000001
5_6,10.028,0.0
5_6,9.4036,0.025000000000000001
5_6,9.3586,0.0
5_6,9.1361,0.0
5_6,8.0497,0.25
5_6,6.964,0.025000000000000001
5_6,6.6043,0.074999999999999997
5_6,7.1235,0.0
5_6,7.2644,0.050000000000000003
5_6,7.6299,0.0
5_6,8.0547,0.0
5_6,0.0,1.0
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,8.3143,0.025000000000000001
5_6,8.6416,0.0
5_6,8.5667,0.0
5_6,9.2154,0.050000000000000003
5_6,9.2087,0.0
5_6,9.3879,0.025000000000000001
5_6,9.7473,0.025000000000000001
5_6,10.298,0.025000000000000001
5_6,13.727,0.10000000000000001
5_6,13.247,0.050000000000000003
5_6,11.483,0.0
5_6,10.108,0.0
5_6,9.9128,0.0
5_6,9.7167,0.0
5_6,9.6109,0.050000000000000003
5_6,8.6929,0.025000000000000001
5_6,7.702,0.0
5_6,7.2321,0.0
5_6,6.7557,0.025000000000000001
5_6,6.8584,0.025000000000000001
5_6,7.3334,0.0
5_6,7.8387,0.0
5_6,7.9567,0.074999999999999997
5_6,8.0374,0.0
5_6,7.9716,0.0
5_6,8.1439,0.0
5_6,8.5381,0.050000000000000003
5_6,9.2224,0.0
5_6,9.7867,0.025000000000000001
5_6,10.984,0.29999999999999999
5_6,13.66,0.025000000000000001
5_6,14.517,0.050000000000000003
5_6,12.045,0.074999999999999997
5_6,10.103,0.375
5_6,9.5676,0.0
5_6,9.7908,0.0
5_6,9.5384,0.0
5_6,8.3634,0.025000000000000001
5_6,7.2151,0.0
5_6,6.6495,0.0
5_6,6.5586,0.17499999999999999
5_6,6.9296,0.10000000000000001
5_6,7.5996,0.025000000000000001
5_6,8.39,0.0
5_6,8.5536,0.050000000000000003
5_6,8.3223,0.0
5_6,8.8063,0.22500000000000001
5_6,8.8514,0.050000000000000003
5_6,9.1649,0.0
5_6,9.6055,0.025000000000000001
5_6,9.9729,0.025000000000000001
5_6,11.97,0.90000000000000002
5_6,14.177,0.10000000000000001
5_6,12.206,0.0
5_6,10.814,0.55000000000000004
5_6,10.086,0.025000000000000001
5_6,9.6067,0.0
5_6,9.8721,0.0
5_6,9.4087,0.0
5_6,8.3341,0.074999999999999997
5_6,7.6051,0.074999999999999997
5_6,7.2471,0.0
5_6,6.9199,0.074999999999999997
5_6,6.9159,0.65000000000000002
5_6,7.0337,0.0
5_6,7.7113,0.0
5_6,8.2704,0.0
5_6,8.3368,0.050000000000000003
5_6,8.0467,0.125
5_6,7.9362,0.025000000000000001
5_6,8.748,0.10000000000000001
5_6,9.448,0.10000000000000001
5_6,10.136,0.050000000000000003
5_6,12.746,0.69999999999999996
5_6,14.978,0.32500000000000001
5_6,13.088,0.074999999999999997
5_6,11.031,0.025000000000000001
5_6,9.4954,0.025000000000000001
5_6,9.4647,0.0
5_6,9.464,0.025000000000000001
5_6,9.0774,0.025000000000000001
5_6,8.2295,0.0
5_6,7.0163,0.050000000000000003
5_6,6.3219,0.125
5_6,6.4145,0.72499999999999998
5_6,6.7202,0.050000000000000003
5_6,7.3753,0.0
5_6,7.8968,0.0
5_6,8.0765,0.29999999999999999
5_6,8.4634,0.050000000000000003
5_6,8.8811,0.025000000000000001
5_6,9.0751,0.050000000000000003
5_6,9.4178,0.0
5_6,9.726,0.025000000000000001
5_6,11.031,0.20000000000000001
5_6,14.475,0.10000000000000001
5_6,12.744,0.0
5_6,10.505,0.20000000000000001
5_6,9.6475,0.125
5_6,10.295,0.050000000000000003
5_6,0.0,1.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,10.77,0.22500000000000001
5_6,10.246,0.074999999999999997
5_6,9.3641,0.0
5_6,8.2298,0.25
5_6,7.2549,0.0
5_6,6.5327,0.0
5_6,6.4106,0.050000000000000003
5_6,7.0109,0.074999999999999997
5_6,7.6578,0.050000000000000003
5_6,8.0294,0.0
5_6,8.4327,0.0
5_6,8.5376,0.0
5_6,8.6266,0.050000000000000003
5_6,9.281,0.47499999999999998
5_6,9.9952,0.0
5_6,10.923,0.55000000000000004
5_6,13.129,0.025000000000000001
5_6,13.681,0.125
5_6,12.945,0.074999999999999997
5_6,11.372,0.17499999999999999
5_6,9.3671,0.050000000000000003
5_6,9.3649,0.0
5_6,9.2907,0.0
5_6,8.7105,0.125
5_6,7.6196,0.0
5_6,6.2204,0.14999999999999999
5_6,5.3521,0.025000000000000001
5_6,5.8785,0.125
5_6,6.9726,0.22500000000000001
5_6,8.2715,0.29999999999999999
5_6,9.1492,0.47499999999999998
5_6,9.0376,0.025000000000000001
5_6,9.0153,0.074999999999999997
5_6,9.0438,0.025000000000000001
5_6,9.4772,0.0
5_6,9.896,0.0
5_6,10.494,0.074999999999999997
5_6,14.371,0.125
5_6,14.095,0.025000000000000001
5_6,11.603,0.050000000000000003
5_6,9.5332,0.050000000000000003
5_6,9.7269,0.0
5_6,10.328,0.025000000000000001
5_6,9.9105,0.074999999999999997
5_6,8.6506,0.050000000000000003
5_6,7.4867,0.0
5_6,6.7118,0.050000000000000003
5_6,6.5292,0.050000000000000003
5_6,6.6564,0.10000000000000001
5_6,7.4988,0.125
5_6,7.8862,0.025000000000000001
5_6,7.8017,0.0
5_6,8.1362,0.0
5_6,8.2032,0.0
5_6,8.2857,0.0
5_6,8.5906,0.050000000000000003
5_6,9.7514,0.050000000000000003
5_6,11.046,0.125
5_6,13.554,0.0
5_6,14.76,0.025000000000000001
5_6,12.652,0.025000000000000001
5_6,10.899,0.025000000000000001
5_6,10.198,0.050000000000000003
5_6,10.053,0.0
5_6,9.8793,0.0
5_6,9.4187,0.0
5_6,7.6192,0.14999999999999999
5_6,6.1717,0.22500000000000001
5_6,5.8881,0.050000000000000003
5_6,5.9899,0.22500000000000001
5_6,6.4202,0.29999999999999999
5_6,7.5084,0.0
5_6,8.2677,0.0
5_6,8.925,0.10000000000000001
5_6,8.7458,0.050000000000000003
5_6,8.8286,0.025000000000000001
5_6,8.7625,0.025000000000000001
5_6,9.2094,0.050000000000000003
5_6,10.224,0.0
5_6,10.853,0.050000000000000003
5_6,13.278,0.050000000000000003
5_6,14.373,0.050000000000000003
5_6,12.002,0.050000000000000003
5_6,10.142,0.025000000000000001
5_6,9.6373,0.0
5_6,9.5838,0.025000000000000001
5_6,8.9033,0.050000000000000003
5_6,8.2246,0.050000000000000003
5_6,8.1404,0.0
5_6,8.3487,0.0
5_6,8.1098,0.0
5_6,7.9169,0.025000000000000001
5_6,7.9161,0.025000000000000001
5_6,7.7638,0.25
5_6,7.6583,0.025000000000000001
5_6,7.5535,0.025000000000000001
5_6,7.4643,0.0
5_6,7.576,0.0
5_6,8.3434,0.0
5_6,9.1328,0.0
5_6,0.0,1.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.074999999999999997
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,10.548,0.0
5_6,12.371,0.050000000000000003
5_6,13.313,0.20000000000000001
5_6,13.553,0.17499999999999999
5_6,12.83,0.0
5_6,11.163,0.29999999999999999
5_6,9.1349,0.050000000000000003
5_6,8.9392,0.0
5_6,9.2663,0.074999999999999997
5_6,9.4486,0.0
5_6,7.612,0.42499999999999999
5_6,6.3019,0.10000000000000001
5_6,6.2921,0.074999999999999997
5_6,6.6164,0.10000000000000001
5_6,7.0323,0.0
5_6,8.1629,0.29999999999999999
5_6,9.0381,0.17499999999999999
5_6,9.1205,0.025000000000000001
5_6,9.2856,0.0
5_6,9.6432,0.0
5_6,9.8223,0.125
5_6,9.8962,0.0
5_6,10.718,0.17499999999999999
5_6,13.818,0.0
5_6,13.554,0.050000000000000003
5_6,11.633,0.10000000000000001
5_6,9.9758,0.125
5_6,9.8015,0.0
5_6,9.4398,0.025000000000000001
5_6,8.9879,0.050000000000000003
5_6,8.2261,0.050000000000000003
